"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Washington County, NC"	"37187"	1272	119103	1068.0	1009.3	1126.7	0.0%
	"Watauga County, NC"	"37189"	68	17763	382.8	297.3	485.3	0.0%
	"Wayne County, NC"	"37191"	6831	715261	955.0	932.4	977.7	0.1%
	"Wilkes County, NC"	"37193"	586	55624	1053.5	968.2	1138.8	0.0%
	"Wilson County, NC"	"37195"	5178	568379	911.0	886.2	935.8	0.1%
	"Yadkin County, NC"	"37197"	247	24244	1018.8	891.8	1145.9	0.0%
	"Yancey County, NC"	"37199"	31	3346	926.5	629.5	1315.1	0.0%
	"Burleigh County, ND"	"38015"	29	13631	212.8	142.5	305.5	0.0%
	"Cass County, ND"	"38017"	108	69354	155.7	126.4	185.1	0.0%
	"Grand Forks County, ND"	"38035"	51	31394	162.5	121.0	213.6	0.0%
	"Stark County, ND"	"38089"	13	5707	Unreliable	121.3	389.5	0.0%
	"Ward County, ND"	"38101"	64	39074	163.8	126.1	209.2	0.0%
	"Adams County, OH"	"39001"	21	2757	761.7	471.5	1164.3	0.0%
	"Allen County, OH"	"39003"	1969	254333	774.2	740.0	808.4	0.0%
	"Ashland County, OH"	"39005"	41	10369	395.4	283.8	536.4	0.0%
	"Ashtabula County, OH"	"39007"	635	75107	845.5	779.7	911.2	0.0%
	"Athens County, OH"	"39009"	157	36517	429.9	362.7	497.2	0.0%
	"Auglaize County, OH"	"39011"	13	5021	Unreliable	137.9	442.7	0.0%
	"Belmont County, OH"	"39013"	314	55594	564.8	502.3	627.3	0.0%
	"Brown County, OH"	"39015"	100	9091	1100.0	884.4	1315.6	0.0%
	"Butler County, OH"	"39017"	2945	484995	607.2	585.3	629.2	0.1%
	"Carroll County, OH"	"39019"	31	4146	747.7	508.0	1061.3	0.0%
	"Champaign County, OH"	"39021"	225	21265	1058.1	919.8	1196.3	0.0%
	"Clark County, OH"	"39023"	2709	248858	1088.6	1047.6	1129.6	0.1%
	"Clermont County, OH"	"39025"	229	51789	442.2	384.9	499.5	0.0%
	"Clinton County, OH"	"39027"	155	21695	714.5	602.0	826.9	0.0%
	"Columbiana County, OH"	"39029"	320	52469	609.9	543.1	676.7	0.0%
	"Coshocton County, OH"	"39031"	107	10312	1037.6	841.0	1234.2	0.0%
	"Crawford County, OH"	"39033"	54	9052	596.6	448.1	778.4	0.0%
	"Cuyahoga County, OH"	"39035"	67467	7088211	951.8	944.6	959.0	1.3%
	"Darke County, OH"	"39037"	41	7632	537.2	385.5	728.8	0.0%
	"Defiance County, OH"	"39039"	82	16967	483.3	384.4	599.9	0.0%
	"Delaware County, OH"	"39041"	375	105338	356.0	320.0	392.0	0.0%
	"Erie County, OH"	"39043"	1208	137357	879.5	829.9	929.1	0.0%
	"Fairfield County, OH"	"39045"	338	151897	222.5	198.8	246.2	0.0%
	"Fayette County, OH"	"39047"	206	14889	1383.6	1194.6	1572.5	0.0%
	"Franklin County, OH"	"39049"	30253	4495511	673.0	665.4	680.5	0.6%
	"Fulton County, OH"	"39051"	16	5630	Unreliable	162.4	461.5	0.0%
	"Gallia County, OH"	"39053"	203	17866	1136.2	979.9	1292.5	0.0%
	"Geauga County, OH"	"39055"	174	24828	700.8	596.7	805.0	0.0%
	"Greene County, OH"	"39057"	1193	220737	540.5	509.8	571.1	0.0%
	"Guernsey County, OH"	"39059"	120	15901	754.7	619.6	889.7	0.0%
	"Hamilton County, OH"	"39061"	32894	3798535	866.0	856.6	875.3	0.6%
	"Hancock County, OH"	"39063"	106	26633	398.0	322.2	473.8	0.0%
	"Hardin County, OH"	"39065"	34	6959	488.6	338.4	682.7	0.0%
	"Harrison County, OH"	"39067"	107	8019	1334.3	1081.5	1587.2	0.0%
	"Highland County, OH"	"39071"	133	15111	880.2	730.6	1029.7	0.0%
	"Hocking County, OH"	"39073"	33	5678	581.2	400.1	816.2	0.0%
	"Holmes County, OH"	"39075"	43	3558	1208.5	874.6	1627.9	0.0%
	"Huron County, OH"	"39077"	102	17137	595.2	479.7	710.7	0.0%
	"Jackson County, OH"	"39079"	62	5681	1091.4	836.7	1399.1	0.0%
	"Jefferson County, OH"	"39081"	1028	79498	1293.1	1214.1	1372.2	0.0%
	"Knox County, OH"	"39083"	72	12610	571.0	446.8	719.0	0.0%
	"Lake County, OH"	"39085"	859	137689	623.9	582.1	665.6	0.0%
	"Lawrence County, OH"	"39087"	324	28854	1122.9	1000.6	1245.2	0.0%
	"Licking County, OH"	"39089"	548	102395	535.2	490.4	580.0	0.0%
	"Logan County, OH"	"39091"	131	20279	646.0	535.4	756.6	0.0%
	"Lorain County, OH"	"39093"	3542	517433	684.5	662.0	707.1	0.1%
	"Lucas County, OH"	"39095"	12594	1577921	798.1	784.2	812.1	0.2%
	"Madison County, OH"	"39097"	187	52353	357.2	306.0	408.4	0.0%
	"Mahoning County, OH"	"39099"	7730	733214	1054.3	1030.8	1077.8	0.1%
	"Marion County, OH"	"39101"	277	78782	351.6	310.2	393.0	0.0%
	"Medina County, OH"	"39103"	226	42914	526.6	458.0	595.3	0.0%
	"Meigs County, OH"	"39105"	39	4887	798.0	567.5	1090.9	0.0%
	"Mercer County, OH"	"39107"	11	3434	Unreliable	159.9	573.2	0.0%
	"Miami County, OH"	"39109"	344	48883	703.7	629.4	778.1	0.0%
	"Montgomery County, OH"	"39113"	19555	2107323	928.0	914.9	941.0	0.4%
	"Morgan County, OH"	"39115"	119	11922	998.2	818.8	1177.5	0.0%
	"Morrow County, OH"	"39117"	16	4185	Unreliable	218.5	620.9	0.0%
	"Muskingum County, OH"	"39119"	712	75793	939.4	870.4	1008.4	0.0%
	"Ottawa County, OH"	"39123"	55	8787	625.9	471.5	814.7	0.0%
	"Paulding County, OH"	"39125"	50	5097	981.0	728.1	1293.3	0.0%
	"Perry County, OH"	"39127"	21	3548	591.9	366.4	904.8	0.0%
	"Pickaway County, OH"	"39129"	159	45753	347.5	293.5	401.5	0.0%
	"Pike County, OH"	"39131"	60	7010	855.9	653.2	1101.7	0.0%
	"Portage County, OH"	"39133"	577	126275	456.9	419.7	494.2	0.0%
	"Preble County, OH"	"39135"	31	5294	585.6	397.9	831.2	0.0%
	"Putnam County, OH"	"39137"	13	3240	Unreliable	213.6	686.1	0.0%
	"Richland County, OH"	"39139"	1619	228712	707.9	673.4	742.4	0.0%
	"Ross County, OH"	"39141"	559	94044	594.4	545.1	643.7	0.0%
	"Sandusky County, OH"	"39143"	247	40880	604.2	528.9	679.6	0.0%
	"Scioto County, OH"	"39145"	255	43617	584.6	512.9	656.4	0.0%
	"Seneca County, OH"	"39147"	158	29794	530.3	447.6	613.0	0.0%
	"Shelby County, OH"	"39149"	105	22568	465.3	376.3	554.3	0.0%
	"Stark County, OH"	"39151"	4746	567589	836.2	812.4	860.0	0.1%
	"Summit County, OH"	"39153"	12008	1454569	825.5	810.8	840.3	0.2%
	"Trumbull County, OH"	"39155"	3205	340384	941.6	909.0	974.2	0.1%
	"Tuscarawas County, OH"	"39157"	164	18581	882.6	747.5	1017.7	0.0%
	"Union County, OH"	"39159"	57	25886	220.2	166.8	285.3	0.0%
	"Van Wert County, OH"	"39161"	32	6929	461.8	315.9	652.0	0.0%
	"Warren County, OH"	"39165"	326	124509	261.8	233.4	290.3	0.0%
	"Washington County, OH"	"39167"	148	16020	923.8	775.0	1072.7	0.0%
	"Wayne County, OH"	"39169"	259	40500	639.5	561.6	717.4	0.0%
	"Williams County, OH"	"39171"	11	8165	Unreliable	67.3	241.1	0.0%
	"Wood County, OH"	"39173"	119	57189	208.1	170.7	245.5	0.0%
	"Adair County, OK"	"40001"	10	1832	Unreliable	261.8	1003.8	0.0%
	"Alfalfa County, OK"	"40003"	10	4872	Unreliable	98.4	377.5	0.0%
	"Atoka County, OK"	"40005"	111	12755	870.2	708.4	1032.1	0.0%
	"Beckham County, OK"	"40009"	64	18896	338.7	260.8	432.5	0.0%
	"Blaine County, OK"	"40011"	101	10342	976.6	786.1	1167.1	0.0%
	"Bryan County, OK"	"40013"	102	15442	660.5	532.3	788.7	0.0%
	"Caddo County, OK"	"40015"	161	18209	884.2	747.6	1020.8	0.0%
	"Canadian County, OK"	"40017"	227	60913	372.7	324.2	421.1	0.0%
	"Carter County, OK"	"40019"	717	68611	1045.0	968.5	1121.5	0.0%
	"Cherokee County, OK"	"40021"	47	14649	320.8	235.7	426.7	0.0%
	"Choctaw County, OK"	"40023"	439	32038	1370.2	1242.1	1498.4	0.0%
	"Cleveland County, OK"	"40027"	606	223946	270.6	249.1	292.1	0.0%
	"Coal County, OK"	"40029"	13	1021	Unreliable	678.0	2177.3	0.0%
	"Comanche County, OK"	"40031"	2204	434113	507.7	486.5	528.9	0.0%
	"Cotton County, OK"	"40033"	32	3543	903.2	617.8	1275.0	0.0%
	"Craig County, OK"	"40035"	92	10187	903.1	728.0	1107.6	0.0%
	"Creek County, OK"	"40037"	428	37587	1138.7	1030.8	1246.6	0.0%
	"Custer County, OK"	"40039"	162	18015	899.3	760.8	1037.7	0.0%
	"Delaware County, OK"	"40041"	15	3345	Unreliable	251.0	739.6	0.0%
	"Garfield County, OK"	"40047"	309	40776	757.8	673.3	842.3	0.0%
	"Garvin County, OK"	"40049"	183	15526	1178.7	1007.9	1349.4	0.0%
	"Grady County, OK"	"40051"	248	28703	864.0	756.5	971.6	0.0%
	"Greer County, OK"	"40055"	51	9580	532.4	396.4	700.0	0.0%
	"Harmon County, OK"	"40057"	51	5156	989.1	736.5	1300.5	0.0%
	"Haskell County, OK"	"40061"	19	2065	Unreliable	554.0	1436.8	0.0%
	"Hughes County, OK"	"40063"	80	13581	589.1	467.1	733.1	0.0%
	"Jackson County, OK"	"40065"	315	42471	741.7	659.8	823.6	0.0%
	"Jefferson County, OK"	"40067"	11	1497	Unreliable	366.8	1314.8	0.0%
	"Johnston County, OK"	"40069"	34	4797	708.8	490.8	990.4	0.0%
	"Kay County, OK"	"40071"	142	21163	671.0	560.6	781.3	0.0%
	"Kingfisher County, OK"	"40073"	53	4743	1117.4	837.0	1461.6	0.0%
	"Kiowa County, OK"	"40075"	107	8991	1190.1	964.6	1415.6	0.0%
	"Latimer County, OK"	"40077"	29	2685	1080.1	723.3	1551.2	0.0%
	"Le Flore County, OK"	"40079"	213	22964	927.5	803.0	1052.1	0.0%
	"Lincoln County, OK"	"40081"	178	15163	1173.9	1001.5	1346.4	0.0%
	"Logan County, OK"	"40083"	484	73418	659.2	600.5	718.0	0.0%
	"Love County, OK"	"40085"	46	4333	1061.6	777.2	1416.1	0.0%
	"McClain County, OK"	"40087"	56	6525	858.2	648.3	1114.5	0.0%
	"McCurtain County, OK"	"40089"	687	57425	1196.3	1106.9	1285.8	0.0%
	"McIntosh County, OK"	"40091"	220	15649	1405.8	1220.1	1591.6	0.0%
	"Marshall County, OK"	"40095"	45	6282	716.3	522.5	958.5	0.0%
	"Mayes County, OK"	"40097"	19	4851	Unreliable	235.8	611.6	0.0%
	"Murray County, OK"	"40099"	37	4967	744.9	524.5	1026.8	0.0%
	"Muskogee County, OK"	"40101"	1909	161470	1182.3	1129.2	1235.3	0.0%
	"Noble County, OK"	"40103"	45	4519	995.8	726.3	1332.5	0.0%
	"Nowata County, OK"	"40105"	73	5694	1282.1	1004.9	1612.0	0.0%
	"Okfuskee County, OK"	"40107"	311	20307	1531.5	1361.3	1701.7	0.0%
	"Oklahoma County, OK"	"40109"	15858	2140719	740.8	729.2	752.3	0.3%
	"Okmulgee County, OK"	"40111"	995	72737	1367.9	1282.9	1452.9	0.0%
	"Osage County, OK"	"40113"	485	102133	474.9	432.6	517.1	0.0%
	"Ottawa County, OK"	"40115"	19	6989	Unreliable	163.7	424.5	0.0%
	"Pawnee County, OK"	"40117"	36	3642	988.5	692.3	1368.5	0.0%
	"Payne County, OK"	"40119"	245	59940	408.7	357.6	459.9	0.0%
	"Pittsburg County, OK"	"40121"	322	34539	932.3	830.4	1034.1	0.0%
	"Pontotoc County, OK"	"40123"	153	20305	753.5	634.1	872.9	0.0%
	"Pottawatomie County, OK"	"40125"	275	47148	583.3	514.3	652.2	0.0%
	"Pushmataha County, OK"	"40127"	41	2367	1732.2	1243.0	2349.9	0.0%
	"Rogers County, OK"	"40131"	125	21390	584.4	481.9	686.8	0.0%
	"Seminole County, OK"	"40133"	369	26893	1372.1	1232.1	1512.1	0.0%
	"Sequoyah County, OK"	"40135"	160	17449	917.0	774.9	1059.0	0.0%
	"Stephens County, OK"	"40137"	187	20121	929.4	796.2	1062.6	0.0%
	"Texas County, OK"	"40139"	32	8383	381.7	261.1	538.9	0.0%
	"Tillman County, OK"	"40141"	198	13939	1420.5	1222.6	1618.3	0.0%
	"Tulsa County, OK"	"40143"	9739	1273887	764.5	749.3	779.7	0.2%
	"Wagoner County, OK"	"40145"	383	55465	690.5	621.4	759.7	0.0%
	"Washington County, OK"	"40147"	240	28962	828.7	723.8	933.5	0.0%
	"Washita County, OK"	"40149"	10	2411	Unreliable	198.9	762.8	0.0%
	"Woodward County, OK"	"40153"	14	6669	Unreliable	114.8	352.2	0.0%
	"Benton County, OR"	"41003"	35	20954	167.0	116.3	232.3	0.0%
	"Clackamas County, OR"	"41005"	244	81377	299.8	262.2	337.5	0.0%
	"Columbia County, OR"	"41009"	16	6153	Unreliable	148.6	422.3	0.0%
	"Coos County, OR"	"41011"	28	8363	334.8	222.5	483.9	0.0%
	"Deschutes County, OR"	"41017"	34	16348	208.0	144.0	290.6	0.0%
	"Douglas County, OR"	"41019"	42	10237	410.3	295.7	554.6	0.0%
	"Jackson County, OR"	"41029"	102	36447	279.9	225.5	334.2	0.0%
	"Jefferson County, OR"	"41031"	13	3749	Unreliable	184.6	593.0	0.0%
	"Josephine County, OR"	"41033"	39	9935	392.6	279.1	536.6	0.0%
	"Klamath County, OR"	"41035"	89	13445	662.0	531.6	814.6	0.0%
	"Lane County, OR"	"41039"	298	92024	323.8	287.1	360.6	0.0%
	"Lincoln County, OR"	"41041"	14	6758	Unreliable	113.3	347.6	0.0%
	"Linn County, OR"	"41043"	37	16037	230.7	162.4	318.0	0.0%
	"Malheur County, OR"	"41045"	19	8985	Unreliable	127.3	330.2	0.0%
	"Marion County, OR"	"41047"	260	92434	281.3	247.1	315.5	0.0%
	"Multnomah County, OR"	"41051"	5765	868685	663.6	646.5	680.8	0.1%
	"Polk County, OR"	"41053"	24	13414	178.9	114.6	266.2	0.0%
	"Tillamook County, OR"	"41057"	14	2631	Unreliable	290.9	892.8	0.0%
	"Umatilla County, OR"	"41059"	47	17031	276.0	202.8	367.0	0.0%
	"Union County, OR"	"41061"	13	3855	Unreliable	179.6	576.7	0.0%
	"Wasco County, OR"	"41065"	16	3298	Unreliable	277.3	787.8	0.0%
	"Washington County, OR"	"41067"	426	211979	201.0	181.9	220.0	0.0%
	"Yamhill County, OR"	"41071"	32	21798	146.8	100.4	207.2	0.0%
	"Adams County, PA"	"42001"	180	35243	510.7	436.1	585.4	0.0%
	"Allegheny County, PA"	"42003"	30469	3037643	1003.0	991.8	1014.3	0.6%
	"Armstrong County, PA"	"42005"	117	13606	859.9	704.1	1015.7	0.0%
	"Beaver County, PA"	"42007"	2192	209499	1046.3	1002.5	1090.1	0.0%
	"Bedford County, PA"	"42009"	35	6416	545.5	380.0	758.7	0.0%
	"Berks County, PA"	"42011"	2014	446809	450.8	431.1	470.4	0.0%
	"Blair County, PA"	"42013"	298	43050	692.2	613.6	770.8	0.0%
	"Bradford County, PA"	"42015"	51	8016	636.2	473.7	836.5	0.0%
	"Bucks County, PA"	"42017"	2425	443426	546.9	525.1	568.6	0.0%
	"Butler County, PA"	"42019"	188	40017	469.8	402.6	537.0	0.0%
	"Cambria County, PA"	"42021"	757	98493	768.6	713.8	823.3	0.0%
	"Carbon County, PA"	"42025"	80	18019	444.0	352.0	552.6	0.0%
	"Centre County, PA"	"42027"	134	92546	144.8	120.3	169.3	0.0%
	"Chester County, PA"	"42029"	4200	583270	720.1	698.3	741.9	0.1%
	"Clarion County, PA"	"42031"	22	9173	239.8	150.3	363.1	0.0%
	"Clearfield County, PA"	"42033"	75	35314	212.4	167.0	266.2	0.0%
	"Clinton County, PA"	"42035"	23	10358	222.1	140.8	333.2	0.0%
	"Columbia County, PA"	"42037"	48	21717	221.0	163.0	293.0	0.0%
	"Crawford County, PA"	"42039"	204	33174	614.9	530.6	699.3	0.0%
	"Cumberland County, PA"	"42041"	572	147385	388.1	356.3	419.9	0.0%
	"Dauphin County, PA"	"42043"	6895	917253	751.7	734.0	769.4	0.1%
	"Delaware County, PA"	"42045"	12936	1913893	675.9	664.3	687.5	0.2%
	"Erie County, PA"	"42049"	2299	384481	597.9	573.5	622.4	0.0%
	"Fayette County, PA"	"42051"	1150	117995	974.6	918.3	1030.9	0.0%
	"Forest County, PA"	"42053"	30	18608	161.2	108.8	230.2	0.0%
	"Franklin County, PA"	"42055"	501	96419	519.6	474.1	565.1	0.0%
	"Fulton County, PA"	"42057"	20	3269	611.8	373.7	944.9	0.0%
	"Greene County, PA"	"42059"	66	26533	248.7	192.4	316.5	0.0%
	"Huntingdon County, PA"	"42061"	143	46770	305.8	255.6	355.9	0.0%
	"Indiana County, PA"	"42063"	102	41318	246.9	199.0	294.8	0.0%
	"Jefferson County, PA"	"42065"	12	3966	Unreliable	156.3	528.5	0.0%
	"Juniata County, PA"	"42067"	11	3622	Unreliable	151.6	543.4	0.0%
	"Lackawanna County, PA"	"42069"	469	105398	445.0	404.7	485.3	0.0%
	"Lancaster County, PA"	"42071"	1684	414522	406.3	386.8	425.7	0.0%
	"Lawrence County, PA"	"42073"	550	72724	756.3	693.1	819.5	0.0%
	"Lebanon County, PA"	"42075"	190	64568	294.3	252.4	336.1	0.0%
	"Lehigh County, PA"	"42077"	1536	444918	345.2	328.0	362.5	0.0%
	"Luzerne County, PA"	"42079"	716	210670	339.9	315.0	364.8	0.0%
	"Lycoming County, PA"	"42081"	552	105688	522.3	478.7	565.9	0.0%
	"Mc Kean County, PA"	"42083"	19	19978	Unreliable	57.3	148.5	0.0%
	"Mercer County, PA"	"42085"	1032	127597	808.8	759.5	858.1	0.0%
	"Mifflin County, PA"	"42087"	30	7610	394.2	266.0	562.8	0.0%
	"Monroe County, PA"	"42089"	1336	370942	360.2	340.9	379.5	0.0%
	"Montgomery County, PA"	"42091"	8892	1280465	694.4	680.0	708.9	0.2%
	"Montour County, PA"	"42093"	19	5446	Unreliable	210.1	544.8	0.0%
	"Northampton County, PA"	"42095"	1128	279294	403.9	380.3	427.4	0.0%
	"Northumberland County, PA"	"42097"	121	39467	306.6	252.0	361.2	0.0%
	"Perry County, PA"	"42099"	27	7325	368.6	242.9	536.3	0.0%
	"Philadelphia County, PA"	"42101"	123331	12519379	985.1	979.6	990.6	2.3%
	"Pike County, PA"	"42103"	245	55989	437.6	382.8	492.4	0.0%
	"Schuylkill County, PA"	"42107"	151	77786	194.1	163.2	225.1	0.0%
	"Snyder County, PA"	"42109"	42	9002	466.6	336.3	630.7	0.0%
	"Somerset County, PA"	"42111"	177	33247	532.4	453.9	610.8	0.0%
	"Susquehanna County, PA"	"42115"	20	4413	453.2	276.8	699.9	0.0%
	"Tioga County, PA"	"42117"	24	7396	324.5	207.9	482.8	0.0%
	"Union County, PA"	"42119"	52	63573	81.8	61.1	107.3	0.0%
	"Venango County, PA"	"42121"	85	14182	599.4	478.7	741.1	0.0%
	"Warren County, PA"	"42123"	14	3740	Unreliable	204.7	628.1	0.0%
	"Washington County, PA"	"42125"	1404	136570	1028.0	974.3	1081.8	0.0%
	"Wayne County, PA"	"42127"	111	27559	402.8	327.8	477.7	0.0%
	"Westmoreland County, PA"	"42129"	1336	170360	784.2	742.2	826.3	0.0%
	"Wyoming County, PA"	"42131"	13	4881	Unreliable	141.8	455.4	0.0%
	"York County, PA"	"42133"	2190	442856	494.5	473.8	515.2	0.0%
	"Bristol County, RI"	"44001"	45	10565	425.9	310.7	569.9	0.0%
	"Kent County, RI"	"44003"	214	55834	383.3	331.9	434.6	0.0%
	"Newport County, RI"	"44005"	422	71711	588.5	532.3	644.6	0.0%
	"Providence County, RI"	"44007"	4754	1265668	375.6	364.9	386.3	0.1%
	"Washington County, RI"	"44009"	126	37509	335.9	277.3	394.6	0.0%
	"Abbeville County, SC"	"45001"	1255	135285	927.7	876.3	979.0	0.0%
	"Aiken County, SC"	"45003"	5996	716721	836.6	815.4	857.8	0.1%
	"Allendale County, SC"	"45005"	1430	138202	1034.7	981.1	1088.3	0.0%
	"Anderson County, SC"	"45007"	4891	549062	890.8	865.8	915.8	0.1%
	"Bamberg County, SC"	"45009"	1774	179345	989.2	943.1	1035.2	0.0%
	"Barnwell County, SC"	"45011"	1871	180980	1033.8	987.0	1080.7	0.0%
	"Beaufort County, SC"	"45013"	4329	583460	742.0	719.9	764.1	0.1%
	"Berkeley County, SC"	"45015"	5412	808789	669.1	651.3	687.0	0.1%
	"Calhoun County, SC"	"45017"	1362	122977	1107.5	1048.7	1166.3	0.0%
	"Charleston County, SC"	"45019"	17889	1955393	914.9	901.4	928.3	0.3%
	"Cherokee County, SC"	"45021"	1780	205463	866.3	826.1	906.6	0.0%
	"Chester County, SC"	"45023"	2188	229724	952.4	912.5	992.4	0.0%
	"Chesterfield County, SC"	"45025"	2572	273133	941.7	905.3	978.1	0.0%
	"Clarendon County, SC"	"45027"	3196	312487	1022.8	987.3	1058.2	0.1%
	"Colleton County, SC"	"45029"	3102	280443	1106.1	1067.2	1145.0	0.1%
	"Darlington County, SC"	"45031"	4944	515339	959.4	932.6	986.1	0.1%
	"Dillon County, SC"	"45033"	2566	263594	973.5	935.8	1011.1	0.0%
	"Dorchester County, SC"	"45035"	4029	593028	679.4	658.4	700.4	0.1%
	"Edgefield County, SC"	"45037"	1496	184629	810.3	769.2	851.3	0.0%
	"Fairfield County, SC"	"45039"	2656	252825	1050.5	1010.6	1090.5	0.1%
	"Florence County, SC"	"45041"	9276	994332	932.9	913.9	951.9	0.2%
	"Georgetown County, SC"	"45043"	3653	373985	976.8	945.1	1008.5	0.1%
	"Greenville County, SC"	"45045"	11083	1465904	756.1	742.0	770.1	0.2%
	"Greenwood County, SC"	"45047"	3317	395796	838.1	809.5	866.6	0.1%
	"Hampton County, SC"	"45049"	1969	208195	945.7	904.0	987.5	0.0%
	"Horry County, SC"	"45051"	5194	665720	780.2	759.0	801.4	0.1%
	"Jasper County, SC"	"45053"	1823	209182	871.5	831.5	911.5	0.0%
	"Kershaw County, SC"	"45055"	2839	274639	1033.7	995.7	1071.7	0.1%
	"Lancaster County, SC"	"45057"	2671	327259	816.2	785.2	847.1	0.1%
	"Laurens County, SC"	"45059"	3207	319894	1002.5	967.8	1037.2	0.1%
	"Lee County, SC"	"45061"	2245	224011	1002.2	960.7	1043.6	0.0%
	"Lexington County, SC"	"45063"	3788	662554	571.7	553.5	589.9	0.1%
	"McCormick County, SC"	"45065"	930	92457	1005.9	941.2	1070.5	0.0%
	"Marion County, SC"	"45067"	3721	342890	1085.2	1050.3	1120.1	0.1%
	"Marlboro County, SC"	"45069"	2738	264835	1033.9	995.1	1072.6	0.1%
	"Newberry County, SC"	"45071"	2118	216296	979.2	937.5	1020.9	0.0%
	"Oconee County, SC"	"45073"	999	107402	930.2	872.5	987.8	0.0%
	"Orangeburg County, SC"	"45075"	9806	1028115	953.8	934.9	972.7	0.2%
	"Pickens County, SC"	"45077"	1298	148121	876.3	828.6	924.0	0.0%
	"Richland County, SC"	"45079"	21027	3108654	676.4	667.3	685.5	0.4%
	"Saluda County, SC"	"45081"	987	98951	997.5	935.2	1059.7	0.0%
	"Spartanburg County, SC"	"45083"	8975	1055416	850.4	832.8	868.0	0.2%
	"Sumter County, SC"	"45085"	8252	913758	903.1	883.6	922.6	0.2%
	"Union County, SC"	"45087"	1678	166180	1009.7	961.4	1058.1	0.0%
	"Williamsburg County, SC"	"45089"	4551	416363	1093.0	1061.3	1124.8	0.1%
	"York County, SC"	"45091"	5332	738476	722.0	702.6	741.4	0.1%
	"Lincoln County, SD"	"46083"	10	8383	Unreliable	57.2	219.4	0.0%
	"Meade County, SD"	"46093"	13	9404	Unreliable	73.6	236.4	0.0%
	"Minnehaha County, SD"	"46099"	234	113339	206.5	180.0	232.9	0.0%
	"Pennington County, SD"	"46103"	76	28664	265.1	208.9	331.9	0.0%
	"Yankton County, SD"	"46135"	11	7338	Unreliable	74.8	268.2	0.0%
	"Anderson County, TN"	"47001"	463	57722	802.1	729.1	875.2	0.0%
	"Bedford County, TN"	"47003"	677	68312	991.0	916.4	1065.7	0.0%
	"Benton County, TN"	"47005"	70	7129	981.9	765.4	1240.6	0.0%
	"Bledsoe County, TN"	"47007"	35	10534	332.3	231.4	462.1	0.0%
	"Blount County, TN"	"47009"	614	67170	914.1	841.8	986.4	0.0%
	"Bradley County, TN"	"47011"	539	82493	653.4	598.2	708.5	0.0%
	"Campbell County, TN"	"47013"	37	3551	1042.0	733.6	1436.2	0.0%
	"Cannon County, TN"	"47015"	41	4146	988.9	709.7	1341.6	0.0%
	"Carroll County, TN"	"47017"	718	56455	1271.8	1178.8	1364.8	0.0%
	"Carter County, TN"	"47019"	110	16023	686.5	558.2	814.8	0.0%
	"Cheatham County, TN"	"47021"	136	13159	1033.5	859.8	1207.2	0.0%
	"Chester County, TN"	"47023"	248	30064	824.9	722.2	927.6	0.0%
	"Claiborne County, TN"	"47025"	70	6038	1159.3	903.8	1464.7	0.0%
	"Clay County, TN"	"47027"	41	2442	1679.0	1204.8	2277.7	0.0%
	"Cocke County, TN"	"47029"	141	14506	972.0	811.6	1132.5	0.0%
	"Coffee County, TN"	"47031"	313	37847	827.0	735.4	918.6	0.0%
	"Crockett County, TN"	"47033"	433	37204	1163.9	1054.2	1273.5	0.0%
	"Cumberland County, TN"	"47035"	26	4928	527.6	344.6	773.1	0.0%
	"Davidson County, TN"	"47037"	22684	3122313	726.5	717.1	736.0	0.4%
	"Decatur County, TN"	"47039"	90	7230	1244.8	1001.0	1530.1	0.0%
	"DeKalb County, TN"	"47041"	50	6665	750.2	556.8	989.0	0.0%
	"Dickson County, TN"	"47043"	390	41181	947.0	853.0	1041.0	0.0%
	"Dyer County, TN"	"47045"	889	97768	909.3	849.5	969.1	0.0%
	"Fayette County, TN"	"47047"	1936	191408	1011.5	966.4	1056.5	0.0%
	"Franklin County, TN"	"47051"	417	41278	1010.2	913.3	1107.2	0.0%
	"Gibson County, TN"	"47053"	2074	171467	1209.6	1157.5	1261.6	0.0%
	"Giles County, TN"	"47055"	691	59717	1157.1	1070.8	1243.4	0.0%
	"Grainger County, TN"	"47057"	24	2751	872.4	559.0	1298.1	0.0%
	"Greene County, TN"	"47059"	244	27988	871.8	762.4	981.2	0.0%
	"Grundy County, TN"	"47061"	19	1098	Unreliable	1041.8	2702.3	0.0%
	"Hamblen County, TN"	"47063"	512	52759	970.5	886.4	1054.5	0.0%
	"Hamilton County, TN"	"47065"	11251	1219972	922.2	905.2	939.3	0.2%
	"Hardeman County, TN"	"47069"	1680	205302	818.3	779.2	857.4	0.0%
	"Hardin County, TN"	"47071"	220	18574	1184.5	1027.9	1341.0	0.0%
	"Hawkins County, TN"	"47073"	167	16287	1025.4	869.8	1180.9	0.0%
	"Haywood County, TN"	"47075"	1712	174718	979.9	933.4	1026.3	0.0%
	"Henderson County, TN"	"47077"	422	41758	1010.6	914.2	1107.0	0.0%
	"Henry County, TN"	"47079"	687	50670	1355.8	1254.4	1457.2	0.0%
	"Hickman County, TN"	"47081"	103	20829	494.5	399.0	590.0	0.0%
	"Houston County, TN"	"47083"	63	4850	1299.0	998.2	1661.9	0.0%
	"Humphreys County, TN"	"47085"	112	9931	1127.8	918.9	1336.6	0.0%
