LGA_CODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
LGA17400,25,0,0,0,24,0,0,0,24,0,0,30,40,5,0,0,50,0,0,0,48,0,0,48,10,0,0,0,8,0,0,0,8,0,0,8,0,0,0,3,3,0,0,0,3,0,0,3,77,4,0,3,86,0,0,0,84,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,4,4,0,0,0,3,0,0,0,3,5,0,9,78,6,0,3,91,0,0,0,92,4,0,96,39,15,0,3,58,3,0,3,58,14,0,79,0,0,0,0,0,0,0,0,0,0,0,0,125,19,0,4,146,5,0,5,149,21,0,175,40,4,0,0,43,0,0,0,44,3,0,50,64,5,3,3,74,3,0,3,78,0,0,80,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,7,9,0,0,0,9,0,0,9,111,12,3,11,133,6,0,6
LGA17420,1881,129,14,9,2033,39,4,39,2070,65,0,2136,2667,234,15,17,2940,30,0,30,2969,28,0,2995,551,39,45,4,636,6,0,6,641,17,0,662,47,3,0,29,78,0,0,0,78,0,3,87,5141,405,79,64,5691,74,4,81,5764,109,6,5875,68,9,0,0,80,3,0,3,82,0,0,87,135,11,0,0,146,5,4,7,152,3,0,155,199,14,4,0,225,9,4,9,232,3,0,241,5343,423,83,63,5907,85,6,91,6001,110,10,6118,2135,174,39,41,2397,53,13,63,2457,118,3,2582,12,3,0,8,20,0,0,0,23,0,13,35,7484,599,124,112,8321,141,18,157,8482,225,21,8730,2874,200,19,9,3100,44,19,58,3158,123,3,3287,3727,299,24,21,4070,44,5,52,4120,37,4,4158,127,30,31,5,186,0,0,0,185,0,0,188,51,4,0,35,87,0,0,0,87,0,3,94,6780,522,73,71,7442,92,22,111
LGA17550,322,66,8,7,399,6,0,11,408,32,0,436,1126,195,21,3,1346,13,3,16,1360,47,0,1408,210,25,29,0,268,0,3,3,273,0,0,274,12,0,3,10,23,0,0,0,25,6,0,30,1665,284,64,19,2039,17,7,29,2068,85,0,2148,11,3,0,0,13,0,0,0,13,0,0,16,51,14,0,0,73,6,0,6,79,4,0,82,65,17,0,0,85,9,0,6,89,9,0,101,1730,302,65,21,2122,29,13,38,2157,89,0,2252,819,186,24,29,1056,40,3,49,1102,104,0,1212,10,0,0,7,14,0,0,0,14,5,14,25,2559,485,91,56,3195,67,17,80,3278,194,16,3489,577,123,7,3,710,18,7,25,732,52,0,785,1347,208,24,21,1595,25,7,28,1630,66,0,1696,50,12,9,0,66,0,0,0,66,3,0,68,18,0,0,14,34,0,0,0,34,0,0,38,1997,340,39,34,2406,41,12,51
LGA17620,71,4,0,0,78,0,0,0,76,3,0,85,179,25,0,6,213,0,0,0,216,0,0,215,36,3,9,0,50,0,0,0,50,0,0,50,7,3,0,5,12,0,0,0,12,0,0,12,293,41,9,10,355,0,0,3,358,7,0,364,0,3,0,0,6,0,0,0,6,0,0,9,16,0,0,0,19,0,0,0,17,0,0,17,16,4,0,0,24,0,0,0,23,0,0,23,313,39,14,13,380,4,0,4,381,8,0,390,198,25,4,10,233,4,0,8,238,15,0,251,0,0,0,0,0,0,0,0,0,0,3,3,510,65,17,19,615,7,3,6,625,17,3,646,177,19,0,0,198,3,3,7,205,6,0,213,239,38,8,5,286,0,0,3,289,9,0,295,14,0,0,0,14,0,0,0,14,0,0,14,3,0,0,9,10,0,0,0,10,0,0,10,427,55,8,10,499,4,3,12
LGA17640,36,3,4,0,47,0,0,0,47,0,0,47,128,14,3,0,148,0,0,0,148,0,0,151,29,9,0,0,37,0,0,0,37,0,0,37,3,0,0,3,3,0,0,0,3,0,0,7,195,26,4,6,237,0,0,0,237,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,200,26,4,6,236,0,0,0,236,0,0,236,59,12,0,0,78,3,3,6,80,18,0,100,4,0,0,0,4,0,0,0,4,0,0,3,261,38,12,4,318,3,3,6,320,16,0,340,65,3,0,0,69,0,0,0,69,3,0,69,124,18,3,0,145,5,0,5,147,0,0,150,5,4,3,0,10,0,0,0,10,0,0,10,0,0,0,0,4,0,0,0,4,3,3,4,188,27,3,0,226,5,0,5
LGA17650,22,4,0,0,31,0,0,0,30,0,0,37,90,19,0,4,109,0,0,0,111,0,0,111,12,3,0,0,14,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,122,24,0,9,159,0,0,0,157,4,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,24,0,9,161,0,0,0,159,4,0,162,41,13,0,6,58,0,0,4,65,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,168,41,0,11,221,3,3,3,224,4,0,234,68,9,0,0,74,0,0,0,78,0,0,78,105,11,0,3,126,3,0,0,124,4,0,130,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,182,20,0,3,208,3,0,3
LGA17750,486,49,12,0,547,6,3,12,556,33,0,592,988,92,9,7,1106,6,0,11,1117,16,0,1127,256,25,23,4,308,0,0,0,308,6,0,310,7,3,0,0,12,0,0,0,12,0,0,17,1737,175,46,13,1970,16,3,17,1992,54,3,2043,17,3,0,0,22,0,0,0,21,0,0,23,34,0,0,0,37,0,0,0,37,0,0,41,55,3,0,0,62,0,0,0,57,3,0,65,1797,181,46,14,2032,16,6,21,2051,56,3,2106,648,67,19,11,750,29,4,32,782,98,4,887,0,0,0,0,3,0,0,0,3,3,8,7,2441,242,62,30,2779,48,6,57,2835,155,11,3000,803,73,11,7,893,14,10,22,914,44,0,958,1095,82,7,3,1183,9,0,11,1200,22,0,1220,59,0,12,0,78,0,0,0,80,3,0,83,9,0,0,0,11,0,0,0,11,3,3,18,1965,154,33,18,2163,26,13,40
LGA17850,14,0,0,0,14,0,0,0,14,0,0,14,43,3,0,0,49,0,0,0,49,0,0,49,4,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,3,0,3,3,0,0,3,62,10,0,0,70,3,0,3,73,0,0,73,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,3,3,0,3,5,0,0,5,63,6,0,0,75,3,0,3,79,0,0,79,44,11,0,0,56,0,0,0,58,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,110,19,0,0,131,7,0,7,132,5,0,141,26,4,0,0,30,0,0,0,30,0,0,30,49,8,0,0,52,0,0,0,51,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8,0,0,88,0,0,0
LGA17900,29,3,0,0,35,0,0,0,35,3,0,42,52,7,0,0,58,3,0,3,58,0,0,58,9,0,0,0,9,0,0,0,9,0,0,16,0,0,0,3,3,0,0,0,3,0,0,3,96,15,0,3,110,0,0,0,110,3,0,114,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,103,15,0,3,116,0,0,0,118,3,0,127,39,7,3,0,49,3,0,3,49,32,0,79,0,0,0,0,0,0,0,0,0,0,0,4,142,17,6,4,167,3,0,3,172,32,0,208,61,8,0,5,67,0,0,0,67,3,0,75,58,12,0,0,68,0,0,0,73,12,0,82,0,0,3,0,4,0,0,0,4,0,0,8,5,0,0,0,9,0,0,0,6,0,0,6,128,14,3,3,151,0,0,0
LGA17950,27,0,3,0,31,0,0,0,31,0,0,31,44,3,0,3,47,0,0,0,47,0,0,47,6,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,80,10,4,3,94,0,0,0,94,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,4,3,94,0,0,0,94,0,0,94,44,5,0,0,50,3,0,3,46,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,118,14,4,3,140,0,0,0,146,0,0,143,47,0,0,0,49,0,0,0,49,0,0,49,46,4,0,0,57,0,0,0,57,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9,0,0,100,0,0,0
LGA18020,34,6,0,0,38,3,0,3,42,0,0,42,97,8,3,0,109,3,0,3,116,3,0,120,18,0,0,0,24,3,0,3,24,4,0,29,0,0,0,0,3,0,0,0,3,0,0,5,155,12,7,0,180,4,0,4,184,4,0,188,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,9,3,0,14,8,0,0,0,8,0,0,0,9,3,0,14,166,12,7,0,189,7,0,7,190,11,0,199,53,13,0,8,68,15,0,13,83,21,0,109,0,0,0,0,0,0,0,0,0,0,0,0,213,25,7,13,257,22,0,24,276,34,0,312,65,10,0,0,79,3,0,3,75,3,0,82,140,24,0,0,163,0,5,3,166,14,0,174,4,0,0,3,7,0,0,0,7,0,0,7,0,0,0,4,6,0,0,0,6,0,0,6,213,28,0,5,248,5,5,5
LGA18050,659,54,11,0,721,13,7,14,735,24,0,760,1125,94,3,3,1229,14,0,14,1245,16,0,1259,289,21,21,3,331,3,0,3,339,10,0,345,17,3,0,13,33,0,0,0,33,0,3,36,2083,171,33,24,2311,34,8,38,2344,44,5,2393,11,3,0,3,15,3,0,3,16,0,0,16,42,0,0,0,42,0,0,0,42,3,0,50,51,3,0,3,60,3,0,3,62,3,0,60,2138,170,33,25,2369,34,8,42,2409,47,5,2460,763,59,8,11,851,24,0,26,872,23,0,892,6,0,0,5,13,0,0,0,13,0,3,18,2907,230,48,46,3228,54,5,61,3286,75,6,3366,710,85,3,7,801,11,5,18,816,33,4,854,1080,93,4,15,1186,16,5,15,1201,18,0,1227,34,4,10,0,51,4,0,4,53,3,0,55,15,0,0,18,34,0,0,0,34,0,0,35,1840,178,18,36,2070,28,12,35
LGA18100,22,0,0,0,22,0,0,0,22,0,0,22,62,0,0,0,67,0,0,0,67,0,0,65,10,0,0,3,11,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,3,98,0,0,0,99,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,3,98,0,0,0,99,3,0,101,30,3,0,0,31,3,0,3,34,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,117,6,0,3,132,3,0,3,133,3,0,142,33,0,0,0,34,0,0,0,34,3,0,38,67,7,0,0,73,0,0,0,73,3,0,77,3,0,0,3,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,5,104,8,0,5,115,0,0,0
LGA18200,31,3,0,0,43,0,0,0,43,0,0,45,94,7,0,0,102,0,0,0,107,0,0,107,20,0,0,4,24,0,0,0,24,0,0,24,3,0,0,0,3,0,0,0,3,0,0,0,152,17,0,4,175,3,0,3,173,0,0,176,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,4,0,0,0,4,5,0,11,154,17,0,9,176,3,0,3,177,6,0,186,71,0,3,9,85,0,0,0,86,26,0,116,0,0,0,0,0,0,0,0,0,0,0,0,225,16,6,14,264,3,0,3,269,27,0,301,50,6,0,0,52,0,0,0,52,3,0,60,127,5,0,5,139,0,0,0,140,0,0,145,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,182,11,0,8,204,0,0,0
LGA18230,358,41,4,0,403,8,0,8,411,21,0,428,766,70,6,11,852,6,0,8,859,15,0,872,210,24,16,0,248,0,0,0,251,0,0,251,10,0,0,7,19,0,0,0,19,3,0,22,1344,131,28,14,1525,13,5,15,1537,40,0,1572,14,6,4,0,19,0,0,0,22,0,0,27,25,0,0,3,25,0,0,0,25,0,0,25,42,6,4,3,51,0,0,0,48,0,0,52,1383,137,35,17,1576,10,5,19,1590,39,0,1625,468,45,26,6,554,28,0,29,586,73,0,655,4,0,0,0,4,0,0,0,4,0,0,3,1856,190,63,27,2135,44,6,49,2181,106,3,2286,602,45,7,0,653,9,3,11,668,42,0,706,807,91,5,7,909,11,4,13,924,17,0,940,31,6,4,0,46,0,0,3,51,0,0,52,4,0,0,11,16,0,0,0,16,0,0,20,1443,143,22,15,1625,19,5,27
LGA18250,830,58,11,3,901,21,6,25,928,34,0,960,1064,95,6,5,1174,11,0,9,1183,11,0,1195,345,18,36,0,399,9,0,9,406,7,0,415,18,6,0,24,45,0,0,3,43,0,3,49,2261,174,52,29,2517,45,5,50,2570,55,5,2625,36,4,0,0,41,4,0,4,42,0,0,43,57,3,0,0,60,7,4,7,69,0,0,66,94,3,0,0,98,8,4,11,109,3,0,110,2357,173,52,29,2616,49,5,58,2681,52,5,2732,1213,101,26,15,1350,31,7,33,1388,71,0,1461,0,0,0,7,6,0,0,0,6,0,7,13,3572,278,75,51,3974,80,11,99,4072,130,12,4206,1153,99,5,8,1261,44,6,48,1313,69,0,1382,1366,123,7,3,1497,10,0,15,1512,31,0,1542,54,0,9,0,60,0,0,0,60,3,0,62,13,3,5,10,29,0,0,3,37,0,0,34,2590,219,20,20,2853,58,6,67
LGA18350,238,30,3,0,269,4,3,3,269,14,0,282,646,86,9,9,747,0,0,0,747,11,4,767,118,10,12,0,136,0,0,0,136,0,0,136,11,0,0,6,19,0,0,0,15,0,3,21,1007,123,20,16,1165,4,7,7,1173,29,9,1211,0,0,0,0,0,5,0,5,9,0,0,6,21,5,0,0,24,0,0,0,31,3,0,28,21,5,0,0,31,5,0,5,37,0,0,36,1034,122,20,20,1197,6,7,15,1206,32,9,1243,447,63,9,11,528,0,0,5,533,45,0,574,0,0,3,0,6,0,0,0,6,0,10,15,1473,191,32,31,1725,10,4,17,1741,70,12,1832,424,57,10,0,498,0,0,4,501,20,0,519,892,107,5,8,1007,3,0,4,1018,25,5,1047,29,0,8,4,37,0,0,0,37,0,0,37,3,0,0,16,17,0,0,0,17,0,0,16,1349,165,23,23,1560,8,4,6
LGA18400,408,43,0,3,451,3,0,4,456,16,3,480,944,58,22,3,1024,5,3,10,1026,17,0,1046,206,6,18,0,233,0,0,0,233,3,0,237,13,0,0,16,29,0,0,0,29,0,0,33,1580,99,44,22,1741,7,3,13,1754,45,3,1794,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,40,0,0,0,40,0,0,39,36,3,0,0,44,0,0,0,44,0,0,46,1612,107,42,22,1781,7,3,13,1797,41,3,1841,656,43,25,17,738,18,0,16,753,37,3,792,11,0,0,8,14,0,0,0,14,0,7,19,2278,149,68,43,2535,19,7,23,2560,81,9,2654,757,43,9,3,808,6,3,8,819,30,0,849,1130,82,18,12,1250,12,0,12,1257,23,0,1280,44,3,15,0,62,0,0,0,62,3,0,67,16,0,0,9,27,0,0,0,27,0,0,28,1951,126,36,32,2144,21,3,17
LGA18450,968,157,19,6,1150,15,8,28,1178,85,0,1259,3110,319,36,22,3489,24,10,30,3519,84,3,3607,768,93,91,11,966,3,0,7,967,16,0,988,28,7,0,17,47,0,0,0,47,0,0,47,4877,573,145,61,5655,45,22,62,5712,183,9,5903,39,11,0,3,46,8,3,10,63,8,0,67,152,20,4,0,177,12,3,19,197,4,0,200,193,26,4,3,226,21,8,30,257,14,0,267,5066,600,148,65,5877,65,31,90,5972,193,9,6169,2006,372,56,64,2498,89,40,122,2617,408,3,3034,10,0,0,10,15,5,0,5,16,0,19,36,7079,982,197,134,8389,152,65,217,8603,608,23,9240,1785,250,23,11,2062,27,17,38,2102,132,0,2233,3634,349,37,33,4050,42,20,54,4111,104,4,4217,185,15,33,3,234,5,0,5,241,8,0,244,21,3,0,22,44,0,0,0,44,7,3,56,5620,615,96,70,6398,69,35,101
LGA18500,433,39,3,3,482,11,3,11,497,16,0,514,697,51,3,3,747,4,4,6,753,10,0,764,209,11,11,0,236,0,0,0,236,3,0,240,11,0,0,3,14,0,0,0,14,0,0,14,1345,103,22,12,1478,9,5,15,1498,33,0,1530,6,0,0,3,13,0,0,4,13,4,0,17,21,3,0,0,27,0,0,0,31,0,0,33,32,3,0,3,36,3,0,4,45,3,0,46,1379,103,22,13,1513,14,4,24,1539,34,0,1577,549,43,12,16,624,11,0,11,628,27,0,661,3,0,0,0,8,0,0,0,8,0,0,4,1930,149,38,28,2141,27,4,35,2176,58,0,2237,560,48,0,3,611,8,3,10,623,44,0,662,709,58,3,3,772,9,0,9,780,10,0,795,27,4,3,0,40,0,0,0,40,0,0,41,6,0,0,12,14,0,0,0,14,0,0,19,1300,106,12,15,1432,21,3,22
LGA18710,140,25,0,3,167,0,0,0,164,7,0,171,246,16,5,0,266,0,0,4,273,7,0,280,82,11,13,0,103,3,0,3,111,0,0,111,11,0,0,0,11,0,0,0,11,0,0,11,472,49,16,9,544,3,3,8,556,11,0,570,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,7,0,0,7,6,0,0,0,6,0,0,0,8,0,0,8,479,49,16,9,556,4,3,8,568,11,0,580,180,15,4,0,201,6,0,6,206,14,0,220,0,0,0,0,0,0,0,0,0,0,0,0,660,66,24,9,762,8,3,17,775,27,0,806,280,34,0,0,322,6,0,6,326,9,0,337,329,29,5,3,369,0,0,0,367,4,0,373,19,8,6,0,32,0,0,0,32,0,0,32,7,0,0,10,18,0,0,0,18,0,0,18,640,74,10,13,735,7,0,7
LGA19399,10,0,0,0,10,0,0,0,10,0,0,10,10,4,0,0,14,0,0,0,14,3,0,21,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,31,4,0,0,36,0,0,0,36,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,36,0,0,0,36,3,0,38,15,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,46,0,0,0,46,3,0,47,28,0,0,0,28,0,0,0,28,0,0,28,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,43,0,0,0,49,0,0,0
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
