,id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
408,814,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
409,818,1,Male,53,Greater than 45,Caucasian,0,0,0,6,Unknown
410,820,1,Male,48,Greater than 45,African-American,0,0,0,8,Unknown
411,823,0,Male,27,25 - 45,Caucasian,0,0,0,8,Unknown
412,826,0,Male,24,Less than 25,African-American,0,1,0,2,Middle
413,828,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
414,829,1,Male,53,Greater than 45,Caucasian,0,0,0,36,Middle
415,831,1,Male,53,Greater than 45,Caucasian,0,0,0,36,Middle
416,832,1,Male,53,Greater than 45,Caucasian,0,0,0,36,Middle
417,834,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
418,836,0,Male,34,25 - 45,Hispanic,0,0,0,0,Unknown
419,838,0,Male,21,Less than 25,Other,0,0,0,0,Unknown
420,839,0,Male,45,Greater than 45,African-American,0,0,0,1,Unknown
421,840,0,Male,21,Less than 25,Hispanic,0,1,0,3,Middle
422,844,0,Female,25,25 - 45,Caucasian,0,0,0,2,High
423,846,0,Female,25,25 - 45,Caucasian,0,0,0,2,High
424,849,0,Male,54,Greater than 45,Hispanic,0,0,0,2,Unknown
425,852,0,Female,21,Less than 25,African-American,0,0,0,0,Middle
426,854,0,Female,21,Less than 25,African-American,0,0,0,0,Middle
427,855,0,Female,21,Less than 25,African-American,0,0,0,0,Middle
428,857,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
429,858,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
430,860,0,Male,28,25 - 45,African-American,0,0,0,3,Middle
431,862,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
432,864,1,Male,31,25 - 45,African-American,0,0,0,8,Unknown
433,865,0,Male,31,25 - 45,African-American,0,0,0,8,Unknown
434,866,0,Male,38,25 - 45,African-American,0,0,0,2,Unknown
435,870,0,Male,33,25 - 45,Other,0,0,0,3,Unknown
436,872,0,Female,25,25 - 45,African-American,0,0,0,2,Unknown
437,875,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
438,878,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
439,880,1,Male,32,25 - 45,African-American,0,1,0,12,Middle
440,881,1,Male,32,25 - 45,African-American,0,1,0,12,Middle
441,883,0,Male,47,Greater than 45,African-American,0,0,0,3,Unknown
442,884,0,Male,47,Greater than 45,African-American,0,0,0,3,Unknown
443,886,0,Female,41,25 - 45,African-American,0,0,0,6,Unknown
444,888,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
445,890,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
446,891,0,Male,19,Less than 25,African-American,0,2,0,2,Middle
447,892,0,Male,19,Less than 25,African-American,0,2,0,2,Middle
448,896,0,Female,21,Less than 25,Caucasian,0,0,2,0,Unknown
449,898,0,Male,36,25 - 45,Caucasian,0,0,0,3,Unknown
450,901,0,Female,60,Greater than 45,Caucasian,0,0,0,0,Unknown
451,904,0,Male,26,25 - 45,African-American,0,0,1,6,Middle
452,906,0,Male,26,25 - 45,African-American,0,0,1,6,Middle
453,907,1,Male,26,25 - 45,African-American,0,0,1,6,Middle
454,909,0,Male,26,25 - 45,African-American,0,0,1,6,Middle
455,910,0,Male,26,25 - 45,African-American,0,0,1,6,Middle
456,912,0,Female,23,Less than 25,African-American,0,0,0,0,Middle
457,914,0,Male,20,Less than 25,African-American,1,0,0,1,Unknown
458,916,0,Male,20,Less than 25,African-American,1,0,0,1,Unknown
459,917,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
460,918,0,Male,45,Greater than 45,Caucasian,0,0,0,0,Unknown
461,922,0,Male,29,25 - 45,African-American,0,0,1,2,High
462,924,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
463,927,0,Female,26,25 - 45,African-American,0,0,0,0,Unknown
464,930,0,Male,34,25 - 45,Hispanic,0,0,0,2,High
465,932,0,Female,20,Less than 25,Other,1,0,0,1,Unknown
466,933,0,Female,20,Less than 25,Other,1,0,0,1,Unknown
467,935,0,Male,36,25 - 45,Hispanic,0,0,0,1,Unknown
468,936,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
469,938,0,Male,34,25 - 45,African-American,1,0,0,11,Unknown
470,940,1,Male,25,25 - 45,African-American,0,0,0,7,Unknown
471,942,0,Male,22,Less than 25,Caucasian,0,0,0,2,Middle
472,943,0,Male,22,Less than 25,Caucasian,0,0,0,2,Middle
473,944,0,Male,22,Less than 25,Caucasian,0,0,0,2,Middle
474,948,0,Male,29,25 - 45,African-American,0,1,0,7,Unknown
475,950,0,Male,21,Less than 25,African-American,0,0,0,4,Middle
476,953,0,Male,21,Less than 25,African-American,0,0,0,0,High
477,956,0,Male,33,25 - 45,Caucasian,0,0,0,3,Unknown
478,958,0,Male,33,25 - 45,Caucasian,0,0,0,3,Unknown
479,959,0,Male,34,25 - 45,Caucasian,0,0,0,1,Unknown
480,961,0,Female,50,Greater than 45,Caucasian,0,0,0,1,Middle
481,962,0,Female,50,Greater than 45,Caucasian,0,0,0,1,Middle
482,964,0,Male,40,25 - 45,Caucasian,0,0,0,0,Middle
483,966,0,Male,25,25 - 45,African-American,0,0,0,7,Middle
484,968,0,Female,53,Greater than 45,Caucasian,0,0,0,1,Unknown
485,969,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
486,970,0,Female,24,Less than 25,African-American,0,0,0,0,Unknown
487,974,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
488,976,0,Female,23,Less than 25,Hispanic,0,0,0,0,Unknown
489,979,1,Male,26,25 - 45,African-American,1,1,0,6,Middle
490,982,0,Male,22,Less than 25,Caucasian,0,0,1,1,Unknown
491,984,0,Male,21,Less than 25,Caucasian,0,0,0,3,Unknown
492,985,0,Male,37,25 - 45,African-American,0,0,0,23,Middle
493,987,1,Male,37,25 - 45,African-American,0,0,0,23,Middle
494,988,1,Male,37,25 - 45,African-American,0,0,0,23,Middle
495,990,0,Male,44,25 - 45,Caucasian,0,0,0,0,Unknown
496,992,0,Male,35,25 - 45,African-American,0,0,0,2,Unknown
497,994,0,Male,53,Greater than 45,African-American,0,0,0,2,Unknown
498,995,0,Male,60,Greater than 45,African-American,0,0,0,1,Unknown
499,996,1,Male,29,25 - 45,African-American,0,0,0,7,Middle
500,1000,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
501,1002,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
502,1005,0,Male,28,25 - 45,Asian,0,0,0,1,Unknown
503,1008,1,Male,28,25 - 45,African-American,0,0,0,5,Middle
504,1010,0,Male,33,25 - 45,Caucasian,0,0,0,3,Unknown
505,1011,0,Female,28,25 - 45,Hispanic,0,0,0,0,Unknown
506,1013,0,Male,47,Greater than 45,Caucasian,0,0,0,5,High
507,1014,1,Male,36,25 - 45,African-American,0,0,0,14,Middle
508,1016,0,Male,36,25 - 45,African-American,0,0,0,14,Middle
509,1018,0,Male,22,Less than 25,African-American,0,0,1,0,Middle
510,1020,0,Male,22,Less than 25,African-American,0,0,1,0,Middle
511,1021,0,Male,22,Less than 25,African-American,0,0,1,0,Middle
512,1022,0,Male,26,25 - 45,African-American,0,0,2,6,Unknown
513,1026,0,Male,65,Greater than 45,Caucasian,0,0,0,0,Unknown
514,1028,0,Male,68,Greater than 45,Caucasian,0,0,0,2,Unknown
515,1031,0,Male,56,Greater than 45,African-American,0,0,0,5,Unknown
516,1034,1,Male,27,25 - 45,African-American,0,0,0,9,High
517,1036,0,Male,52,Greater than 45,Caucasian,0,0,0,4,Middle
518,1037,0,Male,52,Greater than 45,Caucasian,0,0,0,4,Middle
519,1039,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
520,1040,0,Male,32,25 - 45,African-American,0,0,0,3,Unknown
521,1042,0,Male,32,25 - 45,African-American,0,0,0,3,Unknown
522,1044,0,Male,60,Greater than 45,Other,0,0,0,4,Unknown
523,1046,0,Male,31,25 - 45,African-American,0,0,0,4,Unknown
524,1047,0,Male,31,25 - 45,African-American,0,0,0,4,Unknown
525,1048,0,Male,51,Greater than 45,Caucasian,0,0,0,3,Unknown
526,1052,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
527,1054,0,Female,47,Greater than 45,Caucasian,0,0,0,1,Unknown
528,1057,0,Male,25,25 - 45,Caucasian,0,0,0,0,Middle
529,1060,0,Female,43,25 - 45,Hispanic,0,0,0,0,Unknown
530,1062,0,Female,58,Greater than 45,Caucasian,0,0,0,2,Unknown
531,1063,0,Female,58,Greater than 45,Caucasian,0,0,0,2,Unknown
532,1065,0,Male,53,Greater than 45,African-American,0,0,0,4,Unknown
533,1066,0,Male,31,25 - 45,African-American,0,0,0,7,Middle
534,1068,0,Male,31,25 - 45,African-American,0,0,0,7,Middle
535,1070,0,Male,22,Less than 25,Caucasian,0,0,0,1,High
536,1072,0,Male,22,Less than 25,Caucasian,0,0,0,1,High
537,1073,0,Male,22,Less than 25,Caucasian,0,0,0,1,High
538,1074,1,Male,28,25 - 45,African-American,0,0,0,8,High
539,1078,0,Male,42,25 - 45,Other,0,0,0,1,Unknown
540,1080,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
541,1083,0,Male,29,25 - 45,Caucasian,0,0,0,0,Middle
542,1086,0,Male,29,25 - 45,African-American,0,0,0,8,Unknown
543,1088,1,Male,58,Greater than 45,African-American,0,0,0,21,Middle
544,1089,1,Male,58,Greater than 45,African-American,0,0,0,21,Middle
545,1091,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
546,1092,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
547,1094,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
548,1096,0,Male,57,Greater than 45,African-American,0,0,0,1,Middle
549,1098,0,Female,49,Greater than 45,Other,0,0,0,0,Unknown
550,1099,0,Male,26,25 - 45,African-American,0,0,0,3,Unknown
551,1100,0,Male,26,25 - 45,African-American,0,0,0,3,Unknown
552,1104,0,Male,24,Less than 25,Caucasian,0,1,1,3,Middle
553,1106,0,Male,24,Less than 25,Caucasian,0,1,1,3,Middle
554,1109,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
555,1112,0,Female,24,Less than 25,African-American,0,0,0,3,High
556,1114,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
557,1115,0,Male,19,Less than 25,Caucasian,0,0,1,1,Middle
558,1117,0,Male,19,Less than 25,Caucasian,0,0,1,1,Middle
559,1118,0,Male,19,Less than 25,Caucasian,0,0,1,1,Middle
560,1120,0,Male,36,25 - 45,Caucasian,0,0,0,2,Unknown
561,1122,0,Female,24,Less than 25,Caucasian,0,0,0,0,Unknown
562,1124,0,Male,34,25 - 45,Caucasian,0,0,0,0,Unknown
563,1125,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
564,1126,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
565,1130,0,Male,20,Less than 25,African-American,1,0,1,1,Middle
566,1132,0,Male,58,Greater than 45,Caucasian,0,0,0,0,Unknown
567,1135,0,Male,28,25 - 45,Hispanic,0,0,0,2,High
568,1138,0,Male,34,25 - 45,Caucasian,0,0,0,9,Unknown
569,1140,0,Female,27,25 - 45,Caucasian,0,0,0,1,Unknown
570,1141,0,Female,27,25 - 45,Caucasian,0,0,0,1,Unknown
571,1143,0,Male,30,25 - 45,African-American,0,0,0,1,Unknown
572,1144,1,Male,38,25 - 45,African-American,0,0,0,5,Unknown
573,1146,0,Male,27,25 - 45,African-American,1,0,0,2,Unknown
574,1148,0,Male,45,Greater than 45,African-American,0,0,0,16,Unknown
575,1150,0,Female,46,Greater than 45,African-American,0,0,0,2,High
576,1151,0,Female,46,Greater than 45,African-American,0,0,0,2,High
577,1152,0,Male,41,25 - 45,Caucasian,0,0,0,0,Middle
578,1156,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
579,1158,0,Male,26,25 - 45,African-American,0,0,0,1,High
580,1161,0,Male,52,Greater than 45,Caucasian,0,0,0,6,Middle
581,1164,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
582,1166,0,Female,34,25 - 45,Native American,0,0,0,4,High
583,1167,0,Female,34,25 - 45,Native American,0,0,0,4,High
584,1169,1,Male,55,Greater than 45,African-American,0,0,0,5,High
585,1170,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Unknown
586,1172,1,Male,26,25 - 45,African-American,1,1,0,10,High
587,1174,1,Male,28,25 - 45,African-American,0,0,0,5,Unknown
588,1176,0,Male,63,Greater than 45,Caucasian,0,0,0,2,Unknown
589,1177,0,Male,63,Greater than 45,Caucasian,0,0,0,2,Unknown
590,1178,0,Male,42,25 - 45,African-American,0,0,0,0,Unknown
591,1182,1,Male,23,Less than 25,African-American,1,2,2,6,High
592,1184,1,Male,54,Greater than 45,African-American,0,0,0,28,Middle
593,1187,0,Male,35,25 - 45,African-American,0,0,1,8,Middle
594,1190,0,Female,24,Less than 25,African-American,1,0,0,6,Middle
595,1192,1,Female,24,Less than 25,African-American,1,0,0,6,Middle
596,1193,1,Female,24,Less than 25,African-American,1,0,0,6,Middle
597,1195,0,Male,54,Greater than 45,African-American,0,0,0,2,Unknown
598,1196,0,Male,58,Greater than 45,African-American,0,0,0,12,Middle
599,1198,1,Male,58,Greater than 45,African-American,0,0,0,12,Middle
600,1200,0,Male,58,Greater than 45,African-American,0,0,0,12,Middle
601,1202,0,Male,58,Greater than 45,African-American,0,0,0,12,Middle
602,1203,0,Male,58,Greater than 45,African-American,0,0,0,12,Middle
603,1204,0,Male,58,Greater than 45,African-American,0,0,0,12,Middle
604,1208,0,Male,23,Less than 25,Caucasian,0,0,1,1,High
605,1210,1,Male,53,Greater than 45,African-American,0,0,0,17,Unknown
606,1213,0,Male,20,Less than 25,African-American,0,0,0,1,Middle
607,1216,0,Male,20,Less than 25,African-American,0,0,0,1,Middle
608,1218,0,Male,24,Less than 25,African-American,0,0,0,1,Unknown
609,1219,0,Male,51,Greater than 45,Caucasian,0,0,0,0,Unknown
610,1221,0,Male,37,25 - 45,Caucasian,0,0,0,3,Unknown
611,1222,0,Female,46,Greater than 45,African-American,0,0,0,0,Unknown
612,1224,0,Male,44,25 - 45,African-American,0,0,0,3,Unknown
613,1226,0,Male,56,Greater than 45,Caucasian,0,0,0,0,Unknown
614,1228,0,Male,34,25 - 45,Hispanic,0,0,0,4,Middle
615,1229,0,Male,59,Greater than 45,Caucasian,0,0,0,1,Middle
616,1230,0,Male,59,Greater than 45,Caucasian,0,0,0,1,Middle
617,1234,0,Male,29,25 - 45,Hispanic,0,0,0,2,Unknown
618,1236,0,Male,35,25 - 45,African-American,0,0,0,0,Unknown
619,1239,0,Male,29,25 - 45,Caucasian,0,0,0,1,Unknown
620,1242,1,Male,21,Less than 25,Caucasian,0,0,4,2,Middle
621,1244,0,Male,50,Greater than 45,Asian,0,0,0,5,Middle
622,1245,0,Male,50,Greater than 45,Asian,0,0,0,5,Middle
623,1247,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
624,1248,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
625,1250,0,Female,30,25 - 45,Caucasian,0,0,0,0,Unknown
626,1252,0,Male,31,25 - 45,African-American,1,0,0,6,Unknown
627,1254,0,Male,61,Greater than 45,African-American,0,0,0,0,Unknown
628,1255,0,Female,60,Greater than 45,Caucasian,0,0,0,5,Unknown
629,1256,1,Male,29,25 - 45,Caucasian,0,0,0,6,Middle
630,1260,0,Male,54,Greater than 45,African-American,0,0,0,0,Unknown
631,1262,0,Male,29,25 - 45,African-American,0,0,0,4,High
632,1265,0,Female,59,Greater than 45,Caucasian,0,0,0,0,Unknown
633,1268,0,Female,22,Less than 25,Hispanic,0,0,0,2,Middle
634,1270,0,Male,27,25 - 45,Caucasian,0,0,0,1,Unknown
635,1271,0,Male,27,25 - 45,Caucasian,0,0,0,1,Unknown
636,1273,0,Male,59,Greater than 45,African-American,0,0,0,0,Unknown
637,1274,0,Male,59,Greater than 45,African-American,0,0,0,0,Unknown
638,1276,0,Male,59,Greater than 45,African-American,0,0,0,0,Unknown
639,1278,0,Male,27,25 - 45,Caucasian,0,0,0,1,Middle
640,1280,0,Male,26,25 - 45,Hispanic,0,0,0,7,Middle
641,1281,0,Male,26,25 - 45,Hispanic,0,0,0,7,Middle
642,1282,1,Male,26,25 - 45,Hispanic,0,0,0,7,Middle
643,1286,1,Male,52,Greater than 45,Hispanic,0,0,0,20,Unknown
644,1288,0,Male,66,Greater than 45,African-American,0,0,0,33,Middle
645,1291,0,Female,27,25 - 45,African-American,0,0,0,0,Unknown
646,1294,0,Male,51,Greater than 45,Caucasian,0,0,0,1,Unknown
647,1296,0,Male,35,25 - 45,Caucasian,0,0,0,1,Unknown
648,1297,0,Male,71,Greater than 45,Caucasian,0,0,0,2,Unknown
649,1299,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
650,1300,0,Male,52,Greater than 45,Caucasian,0,0,0,4,Unknown
651,1302,0,Male,39,25 - 45,Caucasian,0,0,0,4,Unknown
652,1304,0,Male,30,25 - 45,Caucasian,0,0,0,1,Unknown
653,1306,1,Female,35,25 - 45,African-American,0,0,0,12,Unknown
654,1307,0,Male,25,25 - 45,African-American,2,0,1,2,Unknown
655,1308,1,Male,48,Greater than 45,Other,0,0,0,12,Unknown
656,1312,0,Female,26,25 - 45,African-American,0,0,0,0,Unknown
657,1314,0,Male,30,25 - 45,Hispanic,0,0,0,7,Unknown
658,1317,0,Male,33,25 - 45,African-American,0,0,0,2,Unknown
659,1320,0,Female,22,Less than 25,African-American,0,0,0,1,Unknown
660,1322,1,Male,59,Greater than 45,African-American,0,0,0,10,Middle
661,1323,1,Male,59,Greater than 45,African-American,0,0,0,10,Middle
662,1325,1,Male,59,Greater than 45,African-American,0,0,0,10,Middle
663,1326,0,Male,59,Greater than 45,African-American,0,0,0,10,Middle
664,1328,1,Male,29,25 - 45,African-American,0,0,0,5,Middle
665,1330,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
666,1332,0,Male,58,Greater than 45,Caucasian,0,0,0,0,Unknown
667,1333,0,Male,58,Greater than 45,Caucasian,0,0,0,0,Unknown
668,1334,0,Male,48,Greater than 45,Caucasian,0,0,0,1,Middle
669,1338,0,Male,55,Greater than 45,African-American,0,0,0,0,High
670,1340,0,Male,24,Less than 25,Caucasian,0,0,0,3,Unknown
671,1343,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
672,1346,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
673,1348,0,Male,25,25 - 45,Caucasian,0,0,0,4,Middle
674,1349,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
675,1351,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
676,1352,0,Male,27,25 - 45,Caucasian,0,1,3,6,High
677,1354,0,Male,53,Greater than 45,African-American,0,0,0,1,Unknown
678,1356,0,Male,25,25 - 45,African-American,0,1,0,1,Middle
679,1358,0,Male,31,25 - 45,African-American,0,0,0,0,Unknown
680,1359,1,Male,25,25 - 45,African-American,0,1,0,6,Middle
681,1360,1,Male,25,25 - 45,African-American,0,1,0,6,Middle
682,1364,0,Male,45,Greater than 45,Caucasian,0,0,0,10,Unknown
683,1366,1,Male,45,Greater than 45,Caucasian,0,0,0,10,Unknown
684,1369,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
685,1372,0,Male,35,25 - 45,African-American,0,0,0,0,Unknown
686,1374,0,Male,42,25 - 45,African-American,0,0,0,14,High
687,1375,1,Male,42,25 - 45,African-American,0,0,0,14,High
688,1377,0,Female,31,25 - 45,Hispanic,0,0,0,0,Unknown
689,1378,0,Female,31,25 - 45,Hispanic,0,0,0,0,Unknown
690,1380,0,Male,24,Less than 25,Caucasian,0,0,1,9,High
691,1382,1,Male,24,Less than 25,Caucasian,0,0,1,9,High
692,1384,1,Male,35,25 - 45,African-American,0,0,0,6,Unknown
693,1385,1,Male,35,25 - 45,African-American,0,0,0,6,Unknown
694,1386,0,Female,26,25 - 45,Caucasian,0,0,0,0,Unknown
695,1390,0,Male,21,Less than 25,Hispanic,0,0,0,0,Middle
696,1392,0,Male,47,Greater than 45,Caucasian,0,0,0,1,Unknown
697,1395,0,Male,68,Greater than 45,Caucasian,0,0,0,0,Unknown
698,1398,1,Male,27,25 - 45,African-American,0,0,0,5,Middle
699,1400,0,Male,43,25 - 45,Hispanic,0,0,0,2,Middle
700,1401,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Middle
701,1403,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Middle
702,1404,0,Male,44,25 - 45,African-American,0,0,0,1,Unknown
703,1406,0,Male,27,25 - 45,African-American,0,0,0,0,Unknown
704,1408,0,Female,50,Greater than 45,Hispanic,0,0,0,1,Unknown
705,1410,0,Male,58,Greater than 45,African-American,0,0,0,6,Unknown
706,1411,1,Male,58,Greater than 45,African-American,0,0,0,6,Unknown
707,1412,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
708,1416,0,Male,26,25 - 45,African-American,0,0,1,3,High
709,1418,0,Male,39,25 - 45,African-American,0,0,0,3,Middle
710,1421,1,Male,21,Less than 25,African-American,0,2,0,3,High
711,1424,0,Male,22,Less than 25,African-American,0,1,0,3,High
712,1426,0,Female,26,25 - 45,Other,0,0,0,0,Unknown
713,1427,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
714,1429,0,Male,41,25 - 45,Caucasian,0,0,0,1,Unknown
715,1430,0,Male,28,25 - 45,African-American,8,0,1,16,Middle
716,1432,0,Female,30,25 - 45,African-American,0,0,0,0,Unknown
717,1434,0,Male,23,Less than 25,African-American,0,0,0,1,Unknown
718,1436,0,Male,25,25 - 45,Caucasian,0,0,0,2,High
719,1437,0,Male,25,25 - 45,Caucasian,0,0,0,2,High
720,1438,0,Male,25,25 - 45,Caucasian,0,0,0,2,High
721,1442,0,Male,40,25 - 45,Caucasian,0,0,0,5,Unknown
722,1444,0,Female,23,Less than 25,Caucasian,0,0,1,3,Unknown
723,1447,1,Male,27,25 - 45,African-American,0,0,0,5,Middle
724,1450,1,Male,44,25 - 45,Caucasian,0,0,0,11,Unknown
725,1452,0,Male,42,25 - 45,Caucasian,0,0,0,0,Unknown
726,1453,1,Male,38,25 - 45,African-American,0,0,0,15,Middle
727,1455,0,Male,26,25 - 45,Hispanic,0,0,0,4,Unknown
728,1456,0,Female,25,25 - 45,African-American,0,0,0,0,Unknown
729,1458,0,Male,22,Less than 25,African-American,1,0,0,2,Unknown
730,1460,0,Male,22,Less than 25,African-American,1,0,0,2,Unknown
731,1462,0,Male,24,Less than 25,Caucasian,0,0,0,1,Unknown
732,1463,0,Male,64,Greater than 45,Hispanic,0,0,0,1,Unknown
733,1464,0,Female,49,Greater than 45,Caucasian,0,0,0,2,Middle
734,1468,0,Male,50,Greater than 45,Caucasian,0,0,0,5,Middle
735,1470,0,Male,50,Greater than 45,Caucasian,0,0,0,5,Middle
736,1473,0,Male,66,Greater than 45,Caucasian,0,0,0,0,Middle
737,1476,0,Male,30,25 - 45,African-American,0,0,1,5,High
738,1478,0,Female,22,Less than 25,Caucasian,0,0,0,0,Unknown
739,1479,0,Male,23,Less than 25,Caucasian,0,0,0,1,Unknown
740,1481,0,Male,30,25 - 45,Other,0,0,0,0,Middle
741,1482,0,Male,30,25 - 45,Other,0,0,0,0,Middle
742,1484,0,Male,30,25 - 45,Other,0,0,0,0,Middle
743,1486,1,Male,24,Less than 25,African-American,1,0,0,10,High
744,1488,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Unknown
745,1489,0,Male,31,25 - 45,Hispanic,0,0,0,0,Unknown
746,1490,0,Male,56,Greater than 45,Caucasian,0,0,0,3,Unknown
747,1494,0,Male,21,Less than 25,African-American,4,0,0,4,Middle
748,1496,0,Male,21,Less than 25,African-American,4,0,0,4,Middle
749,1499,0,Male,28,25 - 45,African-American,0,0,0,4,High
750,1502,0,Female,21,Less than 25,Caucasian,0,0,0,0,Unknown
751,1504,0,Male,48,Greater than 45,Caucasian,0,0,0,3,High
752,1505,0,Male,48,Greater than 45,Caucasian,0,0,0,3,High
753,1507,0,Male,20,Less than 25,Hispanic,0,0,0,0,Middle
754,1508,0,Male,20,Less than 25,Hispanic,0,0,0,0,Middle
755,1510,0,Male,32,25 - 45,Hispanic,0,0,0,1,Unknown
756,1512,0,Male,22,Less than 25,African-American,0,0,0,1,Unknown
757,1514,0,Male,20,Less than 25,African-American,1,0,0,1,Unknown
758,1515,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
759,1516,0,Female,48,Greater than 45,Hispanic,0,0,0,0,Unknown
760,1520,0,Male,31,25 - 45,African-American,0,0,0,3,Middle
761,1522,0,Male,27,25 - 45,African-American,0,0,0,3,High
762,1525,0,Male,40,25 - 45,African-American,0,0,0,0,Unknown
763,1528,1,Male,22,Less than 25,African-American,0,0,0,11,High
764,1530,0,Male,22,Less than 25,African-American,0,0,0,11,High
765,1531,0,Male,22,Less than 25,African-American,0,0,0,11,High
766,1533,0,Female,38,25 - 45,African-American,0,0,0,1,Unknown
767,1534,0,Male,36,25 - 45,Hispanic,0,0,0,1,High
768,1536,0,Male,50,Greater than 45,Other,0,0,0,4,Unknown
769,1538,0,Male,30,25 - 45,African-American,0,0,0,1,Unknown
770,1540,1,Male,27,25 - 45,Caucasian,0,0,0,6,High
771,1541,0,Male,43,25 - 45,African-American,0,0,0,1,Unknown
772,1542,0,Female,59,Greater than 45,Caucasian,0,0,0,0,Unknown
